Student,Course ID,Subject,College,Level,Section,Status,Stat Dt,Add Dt,Drop Dt,Unit Taken,Instructor ID,Start_1,Srt1 AM/PM,Dec Start Time,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1,Building 1,Room 1
589,631,BIOL,H,3,1,E,11-10-13,11-10-13,,0.5,225,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,SHA217,SHA,217
589,45,PSYC,H,2,1,E,11-10-13,11-10-13,,1,179,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,SHA410,SHA,410
589,63,PSYC,H,2,1,D,11-10-13,11-10-13,1/20/14,1,31,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,T,SHA410,SHA,410
589,333,BIOL,H,3,1,E,11-10-13,11-10-13,,1,325,1:00:00 PM, 1:00 PM,13.00,2:00:00 PM, 2:00 PM,14,M,SHAAUD,SHA,AUD
589,239,MUSC,H,1,1,E,1/20/14,1/20/14,,1,133,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,,,
589,333,BIOL,H,3,00B,E,11-10-13,11-10-13,,0,,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W F,,,
590,115,ANTH,H,1,1,E,11-09-13,11-09-13,,1,97,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,CHS101,CHS,101
590,295,POLS,H,1,1,D,11/14/13,11/14/13,1/24/14,1,145,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL107,HLL,107
590,313,PSYC,H,1,3,D,11/14/13,11/14/13,1/20/14,1,27,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,SHA410,SHA,410
590,445,POLS,H,1,1,D,11/14/13,11/14/13,1/24/14,1,88,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO10,STO,10
590,355,WRPR,H,1,1,E,1/24/14,1/24/14,,1,83,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO119,STO,119
590,217,CNSE,H,0,1,E,11-07-13,11-07-13,,1.5,146,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO14,STO,14
590,359,CHEM,H,1,1,E,1/29/14,1/29/14,,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
590,359,CHEM,H,1,00B,E,1/29/14,1/29/14,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,,,
591,7,PHYS,H,1,1,D,11/13/13,11/13/13,1/24/14,1,178,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,CHSAUD,CHS,AUD
591,325,LATN,H,1,1,E,11/13/13,11/13/13,,1,48,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLL112,HLL,112
591,309,HIST,H,1,1,E,1/24/14,1/24/14,,1,300,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL201,HLL,201
591,486,GEOL,B,1,1,D,1/24/14,1/24/14,1/24/14,1,210,10:10:00 AM,10:10 AM,10.17,11:00:00 AM,11:00 AM,11,M W F,PK25,PK,25
591,313,PSYC,H,1,3,E,11/13/13,11/13/13,,1,27,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,SHA410,SHA,410
591,209,POLS,H,1,1,E,11/13/13,11/13/13,,1,230,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO10,STO,10
592,659,EDUC,H,2,1,D,11/14/13,11/14/13,1/27/14,1,180,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,CHS101,CHS,101
592,694,ARTW,B,2,1,D,11-04-13,11-04-13,1/23/14,1,86,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,DAL1,DAL,1
592,709,PHYS,H,1,2,E,11-04-13,11-04-13,,1,56,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,ESTW309,ESTW,309
592,180,GREK,H,0,1,E,1/23/14,1/23/14,,1,48,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,HLL107,HLL,107
592,132,COML,H,2,1,E,1/17/14,1/17/14,,1,320,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL112,HLL,112
592,709,PHYS,H,1,00B,E,11-04-13,11-04-13,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,W,HLS105,HLS,105
592,123,SOCL,H,2,1,D,1/21/14,1/21/14,1/21/14,1,170,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLS204,HLS,204
592,590,ASTR,H,1,1,E,11-04-13,11-04-13,,0.5,39,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,OBS,OBS,
592,331,PHIL,B,1,1,D,1/21/14,1/21/14,1/23/14,1,162,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,PK180,PK,180
592,632,MATH,H,1,1,D,11-04-13,11-04-13,11-12-13,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
592,478,MATH,H,2,1,E,11-12-13,11-12-13,,1,33,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD,STO,AUD
593,193,PSYC,B,2,1,E,11-09-13,11-09-13,,1,164,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,DAL300,DAL,300
593,737,CHEM,H,2,00B,E,1/22/14,1/22/14,,0,119,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,ESTW307,ESTW,307
593,322,PHYS,H,1,00C,E,11-09-13,11-09-13,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,F,HLS105,HLS,105
593,322,PHYS,H,1,1,E,11-09-13,11-09-13,,1,13,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,HLS108,HLS,108
593,412,PSYC,H,2,1,D,11-09-13,11-09-13,1/22/14,1,27,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,SHA410,SHA,410
593,204,PSYC,H,2,1,E,11-09-13,11-09-13,,1,54,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,SHA412,SHA,412
593,737,CHEM,H,2,1,E,1/22/14,1/22/14,,1,9,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD,SHA,AUD
593,11,PSYC,B,2,1,D,11-09-13,11-09-13,12-02-13,1,24,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,TAYF,TAY,F
594,618,SPAN,H,1,1,D,11/13/13,11/13/13,1/24/14,1,4,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL6,HLL,6
594,337,MATH,B,1,2,E,11/13/13,11/13/13,,1,59,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,PK338,PK,338
594,209,POLS,H,1,1,E,1/24/14,1/24/14,,1,230,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO10,STO,10
594,439,WRPR,H,1,1,E,11/14/13,11/14/13,,1,61,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO301,STO,301
594,359,CHEM,H,1,1,E,11/13/13,11/13/13,,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
594,359,CHEM,H,1,00D,E,11/13/13,11/13/13,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,F,,,
595,290,PEAC,H,3,1,D,11/14/13,11/14/13,1/29/14,1,153,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,T,GST102,GST,102
595,58,POLS,H,2,1,E,11/14/13,11/14/13,,1,157,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL107,HLL,107
595,111,PEAC,H,2,1,E,11/14/13,11/14/13,,1,153,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLS109,HLS,109
595,28,POLS,H,3,1,E,11/14/13,11/14/13,,1,145,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,IRADEAREID,RE,
595,251,POLS,H,3,1,D,11/14/13,11/14/13,1/29/14,1,230,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,STO10,STO,10
595,426,HIST,B,2,1,E,1/29/14,1/29/14,,1,175,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,TAYB,TAY,B
596,506,CITY,B,3,1,E,1/27/14,1/27/14,,1,253,2:10:00 PM, 2:10 PM,14.17,4:00:00 PM, 4:00 PM,16,M,DAL212E,DAL,212E
596,527,CITY,B,3,1,D,11/15/13,11/15/13,1/23/14,1,249,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,DAL212E,DAL,212E
596,75,EAST,B,3,1,D,11/15/13,11/15/13,1/28/14,1,240,7:10:00 PM, 7:10 PM,19.17,10:00:00 PM,10:00 PM,22,T,DAL25,DAL,25
596,625,CITY,B,3,1,E,11/15/13,11/15/13,,1,231,12:10:00 PM,12:10 PM,12.17,2:00:00 PM, 2:00 PM,14,F,TH102,TH,102
596,702,HIST,B,2,1,D,11/15/13,11/15/13,1/27/14,1,203,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,TH224,TH,224
597,619,CHEM,B,2,00D,E,11/14/13,11/14/13,,0,120,1:10:00 PM, 1:10 PM,13.17,4:30:00 PM, 4:30 PM,16.5,H,PK179,PK,179
597,619,CHEM,B,2,00C,D,11/14/13,11/14/13,11/14/13,0,193,1:10:00 PM, 1:10 PM,13.17,4:30:00 PM, 4:30 PM,16.5,W,PK179,PK,179
597,619,CHEM,B,2,1,E,11/14/13,11/14/13,,1,278,10:10:00 AM,10:10 AM,10.17,11:00:00 AM,11:00 AM,11,M W F,PK180,PK,180
597,651,BIOL,H,2,1,E,11/14/13,11/14/13,,1,296,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD,SHA,AUD
597,712,CSTS,B,2,1,E,11-11-13,11-11-13,,1,314,1:10:00 PM, 1:10 PM,13.17,2:00:00 PM, 2:00 PM,14,M W F,TH104,TH,104
597,661,ANTH,B,1,1,D,11-11-13,11-11-13,1/28/14,1,253,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,TH110,TH,110
597,40,ECON,B,2,1,E,11-11-13,11-11-13,,1,288,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,TH224,TH,224
597,651,BIOL,H,2,00A,E,11/14/13,11/14/13,,0,246,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,,,
597,651,BIOL,H,2,00C,D,11-11-13,11-11-13,11/14/13,0,246,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,H,,,
598,682,ANTH,B,1,1,D,11-04-13,11-04-13,12-02-13,1,35,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,DAL119,DAL,119
598,134,ENVS,H,2,1,E,06-11-14,06-11-14,,1,160,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST103,GST,103
598,19,ANTH,H,2,1,D,1/20/14,1/20/14,02-01-14,1,160,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,HLL107,HLL,107
598,615,MATH,H,1,1,D,11-04-13,11-04-13,11-04-13,1,134,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109,HLS,109
598,386,PEAC,H,2,1,D,11-04-13,11-04-13,1/20/14,1,201,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,HLS109,HLS,109
598,224,SPAN,H,2,1,E,11-04-13,11-04-13,,1,18,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,SHA217,SHA,217
598,445,POLS,H,1,1,E,11-10-13,11-10-13,,1,88,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO10,STO,10
598,15,ECON,H,1,2,E,1/20/14,1/20/14,,1,22,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO16,STO,16
598,359,CHEM,H,1,1,D,11-04-13,11-04-13,1/20/14,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
598,359,CHEM,H,1,00C,D,11-04-13,11-04-13,1/20/14,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,H,,,
599,118,ENGL,H,2,1,D,11/15/13,11/15/13,1/29/14,1,110,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,W,ESTW309,ESTW,309
599,370,ENGL,H,2,1,D,11/15/13,11/15/13,1/29/14,1,318,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,HLL107,HLL,107
599,108,HIST,H,1,1,E,1/26/14,1/26/14,,1,105,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLS109,HLS,109
599,388,ENVS,H,2,1,D,11/15/13,11/15/13,1/26/14,1,15,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLS204,HLS,204
599,346,PHIL,B,2,1,E,11/15/13,11/15/13,,1,298,1:10:00 PM, 1:10 PM,13.17,2:30:00 PM, 2:30 PM,14.5,M W,TAYF,TAY,F
599,714,ENGL,H,2,1,E,11/15/13,11/15/13,,1,67,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,WDS,WDS,
600,134,ENVS,H,2,1,E,11-11-13,11-11-13,,1,160,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST103,GST,103
600,322,PHYS,H,1,00C,E,11-11-13,11-11-13,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,F,HLS105,HLS,105
600,322,PHYS,H,1,2,E,11-11-13,11-11-13,,1,13,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS108,HLS,108
600,548,CHEM,H,3,1,E,11-11-13,11-11-13,,0.5,107,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHA410,SHA,410
600,333,BIOL,H,3,1,E,11-11-13,11-11-13,,1,325,1:00:00 PM, 1:00 PM,13.00,2:00:00 PM, 2:00 PM,14,M,SHAAUD,SHA,AUD
600,333,BIOL,H,3,00A,E,11-11-13,11-11-13,,0,,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T H,,,
601,547,CHEM,H,3,1,E,11/15/13,11/15/13,,0.5,8,7:00:00 PM, 7:00 PM,19.00,9:30:00 PM, 9:30 PM,21.5,M,ESTW309,ESTW,309
601,548,CHEM,H,3,1,E,11/15/13,11/15/13,,0.5,107,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHA410,SHA,410
601,574,ARTS,H,1,1,D,3/26/14,11/15/13,3/26/14,0.5,85,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,,,
601,729,CHEM,H,3,00A,E,11/15/13,11/15/13,,0,,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T H,,,
601,729,CHEM,H,3,1,E,11/15/13,11/15/13,,1,20,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,T H,,,
601,385,MUSC,H,1,1,E,11/15/13,11/15/13,,1,245,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,,,
602,598,EDUC,B,2,1,D,11/14/13,11/14/13,1/20/14,1,229,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,BYC127,BYC,127
602,323,GERM,H,0,1,E,11/14/13,11/14/13,,1,44,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,GST102,GST,102
602,202,CMSC,H,1,1,E,12/16/13,12/16/13,,1,167,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLS108,HLS,108
602,209,POLS,H,1,1,E,11/14/13,11/14/13,,1,230,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO10,STO,10
602,445,POLS,H,1,1,E,11/14/13,11/14/13,,1,88,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO10,STO,10
603,223,SOCL,H,3,1,D,11/14/13,11/14/13,1/30/14,1,170,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,M,GST103,GST,103
603,98,SPAN,H,0,2,E,1/30/14,1/30/14,,1,4,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,HLL6,HLL,6
603,283,SOCL,H,3,1,E,11/14/13,11/14/13,,1,71,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,MAGILLMR,MAGILL,MORLEY ROO
603,292,SOCL,H,4,1,E,1/30/14,1/30/14,,1,316,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,F,ROB7,ROB,7
603,29,ECON,H,2,1,D,1/27/14,11/14/13,1/27/14,1,215,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,W F,STO16,STO,16
603,557,RELG,H,3,1,D,11/14/13,11/14/13,1/30/14,1,187,10:00:00 AM,10:00 AM,10.00,12:30:00 PM,12:30 PM,12.5,M,WDS,WDS,
603,163,ENGL,H,2,1,D,11/14/13,11/14/13,1/30/14,1,82,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,WDS,WDS,
604,694,ARTW,B,2,1,E,11/15/13,11/15/13,,1,86,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,DAL1,DAL,1
604,18,PHYS,B,1,1,E,11/15/13,11/15/13,,1,303,12:10:00 PM,12:10 PM,12.17,1:00:00 PM, 1:00 PM,13,M W F,PK243,PK,243
604,412,PSYC,H,2,1,E,11/15/13,11/15/13,,1,27,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,SHA410,SHA,410
604,128,PSYC,H,3,1,D,11/15/13,11/15/13,1/29/14,1,87,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,SHA410,SHA,410
604,45,PSYC,H,2,1,D,11/15/13,11/15/13,1/29/14,1,179,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,SHA410,SHA,410
604,305,ENGL,H,2,1,E,1/29/14,1/29/14,,1,67,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO16,STO,16
605,450,ECON,B,2,1,E,11/15/13,11/15/13,,1,136,2:25:00 PM, 2:25 PM,14.42,3:45:00 PM, 3:45 PM,15.8,T H,CARP21,CARP,21
605,113,ECON,B,2,2,E,1/21/14,1/21/14,,1,208,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,DAL119,DAL,119
605,113,ECON,B,2,1,D,11/15/13,11/15/13,1/21/14,1,208,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,DAL119,DAL,119
605,388,ENVS,H,2,1,D,11/15/13,11/15/13,1/21/14,1,15,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLS204,HLS,204
605,18,PHYS,B,1,1,E,1/23/14,1/23/14,,1,303,12:10:00 PM,12:10 PM,12.17,1:00:00 PM, 1:00 PM,13,M W F,PK243,PK,243
605,91,ICPR,H,1,1,D,1/21/14,1/21/14,1/29/14,1,43,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,SHA217,SHA,217
605,192,BIOL,H,1,1,D,11/15/13,11/15/13,1/21/14,1,26,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STO10,STO,10
605,546,ECON,H,2,1,E,11/15/13,11/15/13,,1,227,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STO16,STO,16
606,203,ARTW,B,1,1,D,11-04-13,11-04-13,1/21/14,1,140,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,EHI,EH,I
606,704,WRPR,H,1,3,E,11-04-13,11-04-13,,1,124,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL201,HLL,201
606,684,MATH,H,1,1,E,11/13/13,11/13/13,,1,261,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,HLS109,HLS,109
606,284,MATH,B,1,1,D,11/13/13,11/13/13,11/13/13,1,305,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,PK243,PK,243
606,192,BIOL,H,1,1,D,11-04-13,11-04-13,11/13/13,1,26,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STO10,STO,10
606,374,ITAL,H,0,1,E,11-04-13,11-04-13,,1,168,8:30:00 AM, 8:30 AM,8.50,9:30:00 AM, 9:30 AM,9.5,M T W H F,STO16,STO,16
606,613,ARTS,H,1,1,D,05-09-14,1/21/14,05-09-14,0.5,202,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,,,
606,321,MUSC,H,1,1,D,1/22/14,1/22/14,1/22/14,0.5,276,6:50:00 PM, 6:50 PM,18.83,8:50:00 PM, 8:50 PM,20.8,W,,,
606,577,ARTS,H,1,1,D,1/22/14,1/22/14,1/22/14,0.5,196,9:00:00 AM, 9:00 AM,9.00,12:00:00 PM,12:00 PM,12,T,,,
606,385,MUSC,H,1,1,E,1/22/14,1/22/14,,1,245,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,,,
606,718,ARTS,H,1,1,D,11/13/13,11/13/13,11/13/13,0.5,202,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,,,
607,68,EDUC,H,3,1,E,11-09-13,11-09-13,,1,180,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,T,CHS101,CHS,101
608,363,PHIL,H,1,1,D,11/14/13,11/14/13,1/30/14,1,189,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,GST101,GST,101
608,412,PSYC,H,2,1,E,1/30/14,1/30/14,,1,27,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,SHA410,SHA,410
608,374,ITAL,H,0,1,E,11/14/13,11/14/13,,1,168,8:30:00 AM, 8:30 AM,8.50,9:30:00 AM, 9:30 AM,9.5,M T W H F,STO16,STO,16
608,359,CHEM,H,1,1,E,11/14/13,11/14/13,,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
608,433,ENGL,H,2,1,E,11/14/13,11/14/13,,1,61,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,F,WDS,WDS,
608,359,CHEM,H,1,00B,E,11/14/13,11/14/13,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,,,
609,682,ANTH,B,1,1,E,11/15/13,11/15/13,,1,35,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,DAL119,DAL,119
609,172,SPAN,H,1,2,E,11/15/13,11/15/13,,1,257,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL7,HLL,7
609,202,CMSC,H,1,1,E,11/15/13,11/15/13,,1,167,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLS108,HLS,108
610,279,PHYS,B,1,00C,E,11/13/13,11/13/13,,0,303,10:55:00 AM,10:55 AM,10.92,12:45:00 PM,12:45 PM,12.8,T,PK234,PK,234
610,279,PHYS,B,1,2,E,11/13/13,11/13/13,,1,94,9:10:00 AM, 9:10 AM,9.17,10:00:00 AM,10:00 AM,10,M W F,PK243,PK,243
610,305,ENGL,H,2,1,E,11/13/13,11/13/13,,1,67,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO16,STO,16
610,497,FREN,B,0,1,E,11/13/13,11/13/13,,1,38,10:10:00 AM,10:10 AM,10.17,11:00:00 AM,11:00 AM,11,M W F,TAYE,TAY,E
611,397,HART,B,3,1,E,11-04-13,11-04-13,,1,217,2:10:00 PM, 2:10 PM,14.17,4:00:00 PM, 4:00 PM,16,W,CARP13,CARP,13
611,317,HART,B,3,1,E,11-04-13,11-04-13,,1,332,2:10:00 PM, 2:10 PM,14.17,4:00:00 PM, 4:00 PM,16,H,CARP15,CARP,15
611,648,HART,B,3,1,E,11-04-13,11-04-13,,1,332,2:10:00 PM, 2:10 PM,14.17,4:00:00 PM, 4:00 PM,16,T,CARP25,CARP,25
611,694,ARTW,B,2,1,D,11-04-13,11-04-13,11-07-13,1,86,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,DAL1,DAL,1
611,130,ARTW,B,2,1,E,11-07-13,11-07-13,,1,93,1:10:00 PM, 1:10 PM,13.17,4:00:00 PM, 4:00 PM,16,M,EHIII,EH,III
612,334,GREK,B,1,1,E,11/15/13,11/15/13,,1,138,10:10:00 AM,10:10 AM,10.17,11:00:00 AM,11:00 AM,11,M W F,CARP17,CARP,17
612,132,CSTS,H,2,1,D,11/15/13,11/15/13,1/28/14,1,320,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL112,HLL,112
612,712,CSTS,B,2,1,E,11/15/13,11/15/13,,1,314,1:10:00 PM, 1:10 PM,13.17,2:00:00 PM, 2:00 PM,14,M W F,TH104,TH,104
613,236,LATN,H,0,1,E,11-12-13,11-12-13,,1,74,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,HLL112,HLL,112
613,359,CHEM,H,1,2,E,11-12-13,11-12-13,,1,107,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205,LNKL,205
613,651,BIOL,H,2,1,E,11-12-13,11-12-13,,1,296,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD,SHA,AUD
613,632,MATH,H,1,1,E,11-12-13,11-12-13,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
